OrderNumber,OrderStatus,CustomerNumber,CustomerName,OrderDate,ShipDate,PromisedDate,Closed,CreditHold,OnHold,BlanketOrder,Amount,OrderType,CustomerPurchaseOrderNumber,SalesAgent,Division,Warehouse,TaxCode,ShipperID,Attention,FOB,FreightOption,FreightAmount,FreightCost,Email,FreeField1,FreeField2,OrderRemarks,InternalRemarks,OrderRemark3,OrderRemark4,ShipToSequence,ShipToName,ShipToAddress1,ShipToAddress2,ShipToAddress3,ShipToCity,ShipToState,ShipToZip,ShipToCountry,Phone,ShipFromName,ShipFromAddress1,ShipFromAddress2,ShipFromAddress3,ShipFromCity,ShipFromState,ShipFromZip,ShipFromCountry,MiscCharge1,MiscCharge1GL,MiscCharge1Reason,MiscCharge1Tax,MiscCharge2,MiscCharge2GL,MiscCharge2Reason,MiscCharge2Tax,MiscCharge3,MiscCharge3GL,MiscCharge3Reason,MiscCharge3Tax,MiscCharge4,MiscCharge4GL,MiscCharge4Reason,MiscCharge4Tax,NumberOfPallets,ShippingZone,Truck,TruckRunId,TruckRunDate,StopNumber,StandingOrderRelease,ExternalTracking,CreateDate,UpdateDate,items,CustomFields,Month,Week
900468,Entered,0005290,BASF Mobile Emissions Catalyst,2024-12-09 05:00:00,2025-01-20T00:00:00-05:00,2025-01-20T00:00:00-05:00,True,False,False,False,5984.0,1,6000184625,0000,1,1,100,Truck,,Exworks SanAntonioTX,COLLECT,,,galvin.maehew@basf-catalystsmetals.com,CFR49-HM181,,,"<5% in stock no work order needed. 

Package in drums/totes clearly stating the lot number, BASF Part #, Gross/Net Weights.   2"" Color tape to be placed around each drum just below the Noah product label as indicated below.  Use color paint for the ears of the totes. 

Ba Sulfate - Red (4 drums / pallet)

For BaSulfate - Make sure a 100 gm retention sample has been pulled for each lot shipped

Put an additional product label on the top of each drum.

Different products should be palletized separately.  Same products with different lot numbers must be palletized separately. 

Use BASF Huntsville assigned totes only.

Check totes to make sure the vent caps and chains are securely attached to the totes.

The following information must be on the BOL:

P.O. #, tote serials # and trailer seal # 

Material to be delivered to BASF on Wednesday, January 22, 2025

If the weather is going to be 40 deg F or lower between here and Huntsville during the days of transport, use a heated trailer.

When using a heated trailer, make sure to mark the B/L:   TRAILER MUST MAINTAIN A TEMPERATURE BETWEEN 70 - 85 deg. F.

To arrange for transport send an email to  Landstar at totlslg@landstarmail.com the Wednesday prior to the ship date with all the shipping details including P.O. number and delivery date.

Truck is to be exclusive use with an NTC seal applied after loading.    

P/L & C/A to be sent to HuntsvilleQC@basf-catalystsmetals.com. If emails don't go through fax to QC at (256) 774-4772

Send packing list and COA as soon as the order leaves our warehouse

Email invoice to Payables-Invoice-US32@basf-catalystsmetals.com",,,11,Schellecke Logistics,9603 Kellner Road,,,Huntsville,AL,35824,USA,(256) 464-6220,Noah Chemicals,1 Noah Park,,,San Antonio,TX,78249,United States,,,,,,,,,,,,,,,,,,,,,,0,False,,2025-01-17T17:22:11.107-05:00,2025-01-20T14:39:13.43-05:00,[],{},2024-12-01,2024-12-09
900469,Entered,0005290,BASF Mobile Emissions Catalyst,2025-01-30 05:00:00,2025-03-31T00:00:00-04:00,2025-03-31T00:00:00-04:00,False,False,False,False,7480.0,1,6000191871,0012,1,1,100,TRUCK,Galvin Maehew,Exworks SanAntonioTX,COLLECT,,,galvin.maehew@basf-catalystsmetals.com,CFR49-HM181,,,"Package in drums/totes clearly stating the lot number, BASF Part #, Gross/Net Weights.  2"" RED Color tape to be placed around each drum just below the Noah product label as indicated below.  Use color paint for the ears of the totes. 

BaSulfate - Red (4 drums / pallet) 

For BaSulfate - Make sure a 100 gm retention sample has been pulled for each lot shipped 

Put an additional product label on the top of each drum.

FOR DIESEL ORDERS: Make a huge label on 2 sides of the skid  with the following:  DIESEL / RETROFIT

Different products should be palletized separately.  Same products with different lot numbers must be palletized separately.

The following information must be on the BOL:

P.O. # 6000191871, tote serials # and trailer seal # 

Material to be delivered to BASF on Wednesday, April, 4 2025.

If the weather is going to be 40 deg F or lower between here and Huntsville during the days of transport, use a heated trailer.

When using a heated trailer, make sure to mark the B/L:   TRAILER MUST MAINTAIN A TEMPERATURE BETWEEN 70 - 85 deg. F.

To arrange for transport send an email to  Landstar at totlslg@landstarmail.com the Wednesday prior to the ship date with all the shipping details including P.O. number and delivery date.

Truck is to be exclusive use with an NTC seal applied after loading.    

P/L & C/A to be sent to HuntsvilleQC@basf-catalystsmetals.com. If emails don't go through fax to QC at (256) 774-4772

Send packing list and COA as soon as the order leaves our warehouse

Email invoice to Payables-Invoice-US32@basf-catalystsmetals.com",,,11,Schnellecke Logistics,9603 Kellner Road,,,Huntsville,AL,35824,USA,(256) 464-6220,Noah Chemicals,1 Noah Park,,,San Antonio,TX,78249,United States,,,,,,,,,,,,,,,,,,,,,,0,False,,2025-01-17T21:16:44.46-05:00,2025-02-18T14:47:30.373-05:00,[],{},2025-01-01,2025-01-27
900470,Entered,0005290,BASF Mobile Emissions Catalyst,2025-01-06 05:00:00,2025-03-31T00:00:00-04:00,2025-03-31T00:00:00-04:00,False,False,False,False,10617.03,1,6000191868,0012,1,1,100,TRUCK,,Exworks SanAntonioTX,COLLECT,,,galvin.maehew@basf-catalystsmetals.com,CFR49-HM181,,,"Packaged in drums/totes clearly stating the lot number, BASF Part #, Gross/Net Weights.   2"" color Bright Orange tape to be placed around each drum just below the Noah product label .  Use color paint for the ears of the totes. 

Barium Acetate Solution - Bright Orange

Put an additional product label on the top of each drum.

P.O. # 6000191868, tote serials # and trailer seal # and the following statements to be on B/L:

Material to be delivered to BASF on Wednesday, April 2, 2025

If the weather is going to be 40 deg F or lower between here and Huntsville during the days of transport, use a heated trailer.

When using a heated trailer, make sure to mark the B/L:  TRAILER MUST MAINTAIN A TEMPERATURE BETWEEN 70 - 85 deg. F.

Truck is to be exclusive use with an NTC seal applied after loading.  

Make sure to specify to them IF we need a heated trailer. Trailer must be maintained at 70-85 deg. F. 

Use BASF Huntville assigned totes only.

Check totes to make sure the vent caps and chains are securely attached to the totes.

P/L & C/A to be sent to HuntsvilleQC@basf-catalystsmetals.com. If emails don't go through fax to QC at (256) 774-4772

Email invoice to Payables-Invoice-US32@basf-catalystsmetals.com

Different products should be palletized separately.  Same products with different lot numbers must be palletized separately. (palletization drum limits below)",,,6,HUNTSVILLE PLANT AUTOMOTIVE,9800 Kellner Road,,,Huntsville,AL,35824,USA,(256) 464-6220,Noah Chemicals,1 Noah Park,,,San Antonio,TX,78249,United States,,,,,,,,,,,,,,,,,,,,,,0,False,,2025-01-17T21:25:48.32-05:00,2025-01-21T23:40:32.567-05:00,[],{},2025-01-01,2025-01-06
900471,Entered,0005290,BASF Mobile Emissions Catalyst,2025-01-06 05:00:00,2025-03-31T00:00:00-04:00,2025-03-31T00:00:00-04:00,False,False,False,False,1020.0,1,6000191861,0012,1,1,100,TRUCK,,Exworks SanAntonioTX,COLLECT,,,galvin.maehew@basf-catalystsmetals.com,CFR49-HM181,,,"Package in drums/totes clearly stating the lot number, BASF Part #, Gross/Net Weights.   2"" Color tape to be placed around each drum just below the Noah product label as indicated below.  Use color paint for the ears of the totes. 

Ba Hydroxide - White (4 drums / pallet)

For BaHydrox - Make sure a 100 gm retention sample has been pulled for each lot shipped 

Put an additional product label on the top of each drum.

Different products should be palletized separately.  Same products with different lot numbers must be palletized separately.

The following information must be on the BOL:

P.O. # , tote serials # and trailer seal # 

Material to be delivered to BASF on 4/2/2025

To arrange for transport send an email to  Landstar at totlslg@landstarmail.com the Wednesday prior to the ship date with all the shipping details including P.O. number and delivery date.

Truck is to be exclusive use with an NTC seal applied after loading.    

P/L & C/A to be sent to HuntsvilleQC@basf-catalystsmetals.com. If emails don't go through fax to QC at (256) 774-4772

Send packing list and COA as soon as the order leaves our warehouse

Email invoice to Payables-Invoice-US32@basf-catalystsmetals.com",,,6,HUNTSVILLE PLANT AUTOMOTIVE,9800 Kellner Road,,,Huntsville,AL,35824,USA,(256) 464-6220,Noah Chemicals,1 Noah Park,,,San Antonio,TX,78249,United States,,,,,,,,,,,,,,,,,,,,,,0,False,,2025-01-17T21:30:24.313-05:00,2025-02-04T18:22:57.723-05:00,[],{},2025-01-01,2025-01-06
900472,Entered,0005290,BASF Mobile Emissions Catalyst,2025-01-06 05:00:00,2025-03-31T00:00:00-04:00,2025-03-31T00:00:00-04:00,False,False,False,False,1696.0,1,6000191870,0012,1,1,100,TRUCK,Galvin Maehew,Exworks SanAntonioTX,COLLECT,,,galvin.maehew@basf-catalystsmetals.com,CFR49-HM181,,,"Package in drums/totes clearly stating the lot number, BASF Part #, Gross/Net Weights.   2"" BLACK  Color tape to be placed around each drum just below the Noah product label as indicated below.  Use color paint for the ears of the totes. 

Strontium Acetate - BLACK

Put an additional product label on the top of each drum.

Different products should be palletized separately.  Same products with different lot numbers must be palletized separately. 

Use BASF Huntsville assigned totes only.

Check totes to make sure the vent caps and chains are securely attached to the totes.

The following information must be on the BOL:

P.O. # 6000191870, tote serials # and trailer seal # 

Material to be delivered to BASF on April,  4, 2025.

If the weather is going to be 40 deg F or lower between here and Huntsville during the days of transport, use a heated trailer.

When using a heated trailer, make sure to mark the B/L:   TRAILER MUST MAINTAIN A TEMPERATURE BETWEEN 70 - 85 deg. F.

To arrange for transport send an email to  Landstar at totlslg@landstarmail.com the Wednesday prior to the ship date with all the shipping details including P.O. number and delivery date.

Truck is to be exclusive use with an NTC seal applied after loading.    

P/L & C/A to be sent to HuntsvilleQC@basf-catalystsmetals.com. If emails don't go through fax to QC at (256) 774-4772

Send packing list and COA as soon as the order leaves our warehouse

Email invoice to Payables-Invoice-US32@basf-catalystsmetals.com",,,6,HUNTSVILLE PLANT AUTOMOTIVE,9800 Kellner Road,,,Huntsville,AL,35824,USA,(256) 464-6220,Noah Chemicals,1 Noah Park,,,San Antonio,TX,78249,United States,,,,,,,,,,,,,,,,,,,,,,0,False,,2025-01-17T21:43:17.31-05:00,2025-03-04T11:56:32.053-05:00,[],{},2025-01-01,2025-01-06
900473,Entered,0005050,Battelle Pacific N. W. Labs,2025-01-20 05:00:00,2025-04-01T00:00:00-04:00,2025-04-01T00:00:00-04:00,False,False,False,True,66124.67,1,775509,0006,1,1,100,FEDEX FRT PRIOR,Nicholas Herman,ExWorks SanAntonioTX,COLLECT,,,,CFR49-HM181,,,"THIS IS A BLANKET ORDER

FedEx Freigth System Acct. No.: 650244028

Each batch of material should be partitioned into a single 330- Gallon IBC tote (with a bottom drain).

Mark BL & P/L with the following:

Transportation is for the US DOE and the actual total transportation charges paid to the carrier by the consignor or consignee are assignable to, and shall be reimbursed by the Government

Declare no value, do not insure.

Tech data sheet must include PO No. Contract: 775509, signature, title, date, mfg date/retest date

Email SDS, COA, and  tracking number to purchasing agent on PO Nicholas Herman at nicholas.herman@pnnl.gov

If applicable (if we get a S.O.W.) Tech data sheet must include PO No. Contract: 775509 , and results of each specification listed on PO under section Statement of Work.  Tech data must be signed by authorized technical personnel and include date and title of the person signing.

Material must be from one lot.

Submit all invoices and payment inquiries to:  ap.invoices@pnnl.gov 

Note: Invoices must list locations of service: (U.S.: City, State, Foreign: Country)

Following must be on BOL:
The vendor and/or the shipper must communicate with one or more Battelle points of contact listed below on the delivery dates of each batch to ensure staff are staged to take delivery. Before proceeding to the final destination, each delivery must check in at 
Battelle Central Receiving 
790 6th Street 
Richland, WA 99354


Delivery of the six production batches to Battelle. The final destination is as follows: 
Carolyn Burns/PO # 775509 
Process Development Laboratory East (PDLE) 
3071 M Avenue 
Battelle Pacific Northwest National Laboratory 
Richland, WA 99354",,,4,Battelle for the US DOE,790 6th Street,,,Richland,WA,99354,,,Noah Chemicals,1 Noah Park,,,San Antonio,TX,78249,United States,,,,,,,,,,,,,,,,,,,,,,0,False,,2025-01-20T09:33:07.11-05:00,2025-03-17T12:21:57.673-04:00,[],{},2025-01-01,2025-01-20
900474,Entered,0012785,Consolidated Nuclear Security,2025-01-20 05:00:00,2025-01-20T00:00:00-05:00,2025-01-20T00:00:00-05:00,True,False,False,False,4898.53,1,4300167482,0115,1,1,100,,,EXWORKS SANANTONIOTX,,,,,,,,"Invoice Only
Email invoice to acctspaymms@pxy12.doe.gov and cc jerry.ladd@y12nsc.doe.gov",,,-1,Consolidated Nuclear Security,Accounts Payable,P.O. Box 2009,,Oak Ridge,TN,37831-8265,USA,(865) 576-2826,Noah Chemicals,1 Noah Park,,,San Antonio,TX,78249,United States,,,,,,,,,,,,,,,,,,,,,,0,False,,2025-01-20T11:30:31.837-05:00,2025-01-20T17:50:33.103-05:00,[],{},2025-01-01,2025-01-20
900475,Entered,0002090,Thermo Fisher Scientific,2025-01-20 05:00:00,2025-02-24T00:00:00-05:00,2025-02-14T00:00:00-05:00,True,False,False,False,1822.8,1,447505,0024,1,1,100,R & L CARRIERS,Cathy Thompson,EXWorks SanAntonioTX,COLLECT,,,jeff.oconnor@alfa.com,CFR49-HM181,,,"SPECIAL INSTRUCTIONS:

R&L Carriers: TH38SH 

Certificate of Origin required with all shipments

PO Number 447505 must be on all shipping documents and labels

Tech data must state the following:  
This material is chemically synthesized
Country of Origin: ____

All products must have the following marked on the inner labels and outer packaging:
Country of Origin: ____

Email invoice to alfaaesar.accountspay@thermofisher.com

Email tracking information to Cathy.Thompson@ThermoFisher.com

Email Tech Data Sheet and SDS to QCdocs@alfa.com

Email Tech Data Sheet and Certificate of Origin to alfaaesar.qcdocs@thermofisher.com

LTL Carrier should always be R&L:

Freight charges for LTL must notate the following on the BOL:

Freight charges to be billed to:
Thermo Fisher Scientific, Alfa Aesar / FSCOAA
C/O Data2Logistics
P.O. Box 61050
Fort Myers, FL 33913
                
FOR SHIPMENTS TO WARD HILL, MA:

Do not declare a value for insurance purposes
Do not declare a value for carriage
PO No 447505 must be put in the proper field for FedEx and UPS shipments
PO No 447505 must be on BOL
Shipping paperwork should reflect the name Thermo Fisher Scientific",,,6,Thermo Fisher Scientific,Alfa Aesar,30 Bond Street,,Ward Hill,MA,01835,USA,(978) 521-6490,Noah Chemicals,1 Noah Park,,,San Antonio,TX,78249,United States,,,,,,,,,,,,,,,,,,,,,,0,False,,2025-01-20T11:43:40.54-05:00,2025-02-24T14:09:23.583-05:00,[],{},2025-01-01,2025-01-20
900476,Entered,0005050,Battelle Pacific N. W. Labs,2024-12-04 05:00:00,2025-02-12T00:00:00-05:00,2025-02-05T00:00:00-05:00,True,False,False,False,31234.2799,1,775509,0006,1,1,100,FEDEX FRT PRIOR,Nicholas Herman,ExWorks SanAntonioTX,COLLECT,,,,CFR49-HM181,,,"THIS IS BLANKET RELEASE 1 OF 5

FedEx Freigth System Acct. No.: 650244028

Each batch of material should be partitioned into a single 330- Gallon IBC tote (with a bottom drain).

Mark BL & P/L with the following:

Transportation is for the US DOE and the actual total transportation charges paid to the carrier by the consignor or consignee are assignable to, and shall be reimbursed by the Government

Declare no value, do not insure.

Tech data sheet must include PO No. Contract: 775509, signature, title, date, mfg date/retest date

Email SDS, COA, and  tracking number to purchasing agent on PO Nicholas Herman at nicholas.herman@pnnl.gov

If applicable (if we get a S.O.W.) Tech data sheet must include PO No. Contract: 775509 , and results of each specification listed on PO under section Statement of Work.  Tech data must be signed by authorized technical personnel and include date and title of the person signing.

Material must be from one lot.

Submit all invoices and payment inquiries to:  ap.invoices@pnnl.gov 

Note: Invoices must list locations of service: (U.S.: City, State, Foreign: Country)

BALANCE OF ORDER TO FOLLOW",,,4,Battelle for the US DOE,790 6th Street,,,Richland,WA,99354,,,Noah Chemicals,1 Noah Park,,,San Antonio,TX,78249,United States,,,,,,,,,,,,,,,,,,,,,,0,False,,2025-01-20T12:46:12.457-05:00,2025-02-13T16:41:59.983-05:00,[],{},2024-12-01,2024-12-02
900477,Entered,0005050,Battelle Pacific N. W. Labs,2024-12-04 05:00:00,2025-02-19T00:00:00-05:00,2025-02-18T00:00:00-05:00,False,False,False,False,10163.8164,1,775509,0006,1,1,100,FEDEX FRT PRIOR,Nicholas Herman,ExWorks SanAntonioTX,COLLECT,,,,CFR49-HM181,,,"THIS IS BLANKET RELEASE 2 OF 5

FedEx Freigth System Acct. No.: 650244028

Each batch of material should be partitioned into a single 330- Gallon IBC tote (with a bottom drain).

Mark BL & P/L with the following:

Transportation is for the US DOE and the actual total transportation charges paid to the carrier by the consignor or consignee are assignable to, and shall be reimbursed by the Government

Declare no value, do not insure.

Tech data sheet must include PO No. Contract: 775509, signature, title, date, mfg date/retest date

Email SDS, COA, and  tracking number to purchasing agent on PO Nicholas Herman at nicholas.herman@pnnl.gov

If applicable (if we get a S.O.W.) Tech data sheet must include PO No. Contract: 775509 , and results of each specification listed on PO under section Statement of Work.  Tech data must be signed by authorized technical personnel and include date and title of the person signing.

Material must be from one lot.

Submit all invoices and payment inquiries to:  ap.invoices@pnnl.gov 

Note: Invoices must list locations of service: (U.S.: City, State, Foreign: Country)

BALANCE OF ORDER TO FOLLOW

Following must be on BOL:
The vendor and/or the shipper must communicate with one or more Battelle points of contact listed below on the delivery dates of each batch to ensure staff are staged to take delivery. Before proceeding to the final destination, each delivery must check in at 
Battelle Central Receiving 
790 6th Street 
Richland, WA 99354


Delivery of the six production batches to Battelle. The final destination is as follows: 
Carolyn Burns/PO # 775509 
Process Development Laboratory East (PDLE) 
3071 M Avenue 
Battelle Pacific Northwest National Laboratory 
Richland, WA 99354",,,4,Battelle for the US DOE,790 6th Street,,,Richland,WA,99354,,,Noah Chemicals,1 Noah Park,,,San Antonio,TX,78249,United States,,,,,,,,,,,,,,,,,,,,,,0,False,,2025-01-20T13:04:42.323-05:00,2025-03-17T12:21:03.513-04:00,[],{},2024-12-01,2024-12-02
900478,Entered,0011118,"Nexceris, LLC",2024-12-09 05:00:00,2025-01-28T00:00:00-05:00,2024-12-20T00:00:00-05:00,True,False,False,False,8687.25,1,51938,0006,1,1,100,XPO,Courtney Crispin,ExWorks-SanAntonioTX,COLLECT,,,c.spicer@nexceris.com,CFR49-HM181,,SAGE - sales order # 0882931,"UPS Acct. No. 2A8-1T2

13484 - MANGANESE (II) OXIDE

2 nd shipment - February 03, 2025
     
Email invoice to accountspayable@nexceris.com
                                                
Tax ID #32-034585011",,,-1,"Nexceris, LLC",404 Enterprise Drive,,,Lewis Center,OH,43035,USA,(614) 842-6606,Noah Chemicals,1 Noah Park,,,San Antonio,TX,78249,United States,,,,,,,,,,,,,,,,,,,,,,0,False,,2025-01-20T13:12:32.583-05:00,2025-01-30T15:42:51.917-05:00,[],{},2024-12-01,2024-12-09
